'Z''1','Z''2','Z''3','Z''4','Z''5','Z''6','Z''7','Z''8','Z''9','Z''10','Z''11','Z''12','Z''13','Z''14','Z''15','Z''16','Z''17','Z''18','Z''19','Z''20','Z''21','Z''22','Z''23','Z''24','Z''25','Z''26','Z''27','Z''28','Z''29','Z''30','Z''31','Z''32','Z''33','Z''34','Z''35','Z''36','Z''37','Z''38','Z''39','Z''40','Z''''1','Z''''2','Z''''3','Z''''4','Z''''5','Z''''6','Z''''7','Z''''8','Z''''9','Z''''10','Z''''11','Z''''12','Z''''13','Z''''14','Z''''15','Z''''16','Z''''17','Z''''18','Z''''19','Z''''20','Z''''21','Z''''22','Z''''23','Z''''24','Z''''25','Z''''26','Z''''27','Z''''28','Z''''29','Z''''30','Z''''31','Z''''32','Z''''33','Z''''34','Z''''35','Z''''36','Z''''37','Z''''38','Z''''39','Z''''40',Class
1.566551734613284452e+01,4.064199152205716814e+01,6.561846569798149176e+01,9.059493987390581538e+01,1.155714140498301390e+02,1.405478882257544626e+02,1.655243624016787862e+02,1.905008365776031098e+02,2.154773107535274335e+02,2.404537849294517571e+02,2.654302591053760807e+02,2.904067332813004327e+02,3.153832074572247279e+02,3.403596816331490231e+02,3.653361558090733752e+02,3.903126299849977272e+02,4.152891041609220224e+02,4.402655783368463176e+02,4.652420525127706128e+02,4.902185266886950217e+02,5.151950008646192600e+02,5.401714750405435552e+02,5.651479492164680778e+02,5.901244233923923730e+02,6.151008975683166682e+02,6.400773717442409634e+02,6.650538459201652586e+02,6.900303200960895538e+02,7.150067942720138490e+02,7.399832684479381442e+02,7.649597426238626667e+02,7.899362167997869619e+02,8.149126909757112571e+02,8.398891651516355523e+02,8.648656393275598475e+02,8.898421135034841427e+02,9.148185876794084379e+02,9.397950618553328468e+02,9.647715360312572557e+02,9.897480102071815509e+02,1.268012696626965408e+01,7.629630353018762889e+01,1.005528106477168393e+02,1.153810542384950395e+02,1.247120845190242449e+02,1.293516637102303548e+02,1.299421278817741268e+02,1.236662347507366775e+02,1.118031994001196807e+02,9.625325722792530314e+01,4.421438589252163354e+01,7.442185482077231029e+01,1.615762119996196873e+02,2.107522172694258984e+02,2.465489694628474808e+02,2.770660069198266910e+02,3.028432650272159776e+02,3.221646127035237441e+02,3.402478601923996280e+02,3.567867427602250814e+02,3.728201930192136047e+02,3.811595735771956583e+02,3.885129103426955339e+02,3.956707115862378146e+02,4.029077359694081224e+02,4.092827553252507187e+02,4.101697160378167268e+02,4.107851787520503990e+02,4.112621801810890929e+02,4.082184313509936260e+02,4.070118225673936081e+02,4.020422987823034191e+02,3.937073014706903109e+02,3.844161161241700029e+02,3.746397027850393897e+02,3.646561142376471025e+02,3.512587937110039888e+02,3.320498406307257255e+02,3.120633918155610331e+02,2.945000004109909923e+02,0
2.562596013153964947e+01,2.664973713136431144e+01,2.767351413118897341e+01,2.869729113101363538e+01,2.972106813083829735e+01,3.074484513066295932e+01,3.176862213048762129e+01,3.279239913031228326e+01,3.381617613013694523e+01,3.483995312996160720e+01,3.586373012978626917e+01,3.688750712961093114e+01,3.791128412943559312e+01,3.893506112926024798e+01,3.995883812908490995e+01,4.098261512890957192e+01,4.200639212873424100e+01,4.303016912855889586e+01,4.405394612838355783e+01,4.507772312820821980e+01,4.610150012803288178e+01,4.712527712785753664e+01,4.814905412768220572e+01,4.917283112750686769e+01,5.019660812733152966e+01,5.122038512715619163e+01,5.224416212698084649e+01,5.326793912680552268e+01,5.429171612663017754e+01,5.531549312645483951e+01,5.633927012627950148e+01,5.736304712610416345e+01,5.838682412592882542e+01,5.941060112575348739e+01,6.043437812557814937e+01,6.145815512540281134e+01,6.248193212522747331e+01,6.350570912505213528e+01,6.452948612487679725e+01,6.555326312470145922e+01,-6.580803502332628341e-01,-3.094345463726686951e+00,-5.396175657231829348e+00,-6.742813021682867891e+00,-8.089450386133906434e+00,-1.042800225566827166e+01,-1.365438004360440871e+01,-1.445669596447276817e+01,-1.510035973221739525e+01,-1.571937087729174465e+01,-1.629150057548213937e+01,-1.686363027367253764e+01,-1.743217794814900756e+01,-1.788636466732143049e+01,-1.834055138649385697e+01,-1.879473810566628345e+01,-1.929352256170478341e+01,-1.982562204547238949e+01,-2.035772152923999911e+01,-2.052997069873048019e+01,-2.040356002242367950e+01,-2.027714934611686814e+01,-2.015073866981006390e+01,-1.991578748435224355e+01,-1.967469078915679859e+01,-1.943359409396135717e+01,-1.916377706447451956e+01,-1.886815620241571878e+01,-1.857253534035692510e+01,-1.825221943599462548e+01,-1.791619298511227498e+01,-1.758016653422992448e+01,-1.682388541360175793e+01,-1.594044697278145151e+01,-1.504175749869299672e+01,-1.414060727855143540e+01,-1.274904116240478835e+01,-1.099356153667119429e+01,-9.569427108815727223e+00,-3.563921993499448604e+00,0
2.106366195182777901e+01,2.362340076535726396e+01,2.618313957888674892e+01,2.874287839241623033e+01,3.130261720594571528e+01,3.386235601947520024e+01,3.642209483300468520e+01,3.898183364653417016e+01,4.154157246006365511e+01,4.410131127359314007e+01,4.666105008712263214e+01,4.922078890065210999e+01,5.178052771418158784e+01,5.434026652771107990e+01,5.690000534124055775e+01,5.945974415477004982e+01,6.201948296829952767e+01,6.457922178182901973e+01,6.713896059535849759e+01,6.969869940888798965e+01,7.225843822241746750e+01,7.481817703594695956e+01,7.737791584947643742e+01,7.993765466300592948e+01,8.249739347653540733e+01,8.505713229006488518e+01,8.761687110359437725e+01,9.017660991712388352e+01,9.273634873065336137e+01,9.529608754418283922e+01,9.785582635771231708e+01,1.004155651712417949e+02,1.029753039847712870e+02,1.055350427983007648e+02,1.080947816118302569e+02,1.106545204253597205e+02,1.132142592388892410e+02,1.157739980524187047e+02,1.183337368659481967e+02,1.208934756794776746e+02,-9.292862670528663216e+00,-1.449671108044990042e+01,-1.991879206920518541e+01,-2.395707787829282509e+01,-2.736907554028389455e+01,-3.043337828646294341e+01,-3.287713474586141160e+01,-3.520467003055421884e+01,-3.704718448015039201e+01,-3.888838508535531702e+01,-4.028071512084736128e+01,-4.167304515633939843e+01,-4.273640746132073076e+01,-4.350183829515030709e+01,-4.426726912897988342e+01,-4.469336407105036102e+01,-4.511588091554840219e+01,-4.545408021395405740e+01,-4.557747026914472599e+01,-4.570086032433540169e+01,-4.562954977535839163e+01,-4.532902757269120286e+01,-4.502850537002400699e+01,-4.453909516118355327e+01,-4.394212358308978139e+01,-4.329959472232447126e+01,-4.233071618211116061e+01,-4.130818313468687819e+01,-3.955967258627601524e+01,-3.786391122882557170e+01,-3.651843159893965662e+01,-3.501259844867588100e+01,-3.285777004707336602e+01,-3.011949640194610112e+01,-2.624692192155779935e+01,-2.201946732766249326e+01,-1.896579399070910554e+01,-1.444578323885422044e+01,-9.417902628124663167e+00,-3.261845800075178659e+00,0
-2.652064482427158509e+01,3.563820535206748445e+02,7.392847518656212742e+02,1.122187450210567704e+03,1.505090148555513906e+03,1.887992846900460790e+03,2.270895545245406993e+03,2.653798243590353195e+03,3.036700941935299852e+03,3.419603640280246509e+03,3.802506338625192711e+03,4.185409036970138914e+03,4.568311735315085571e+03,4.951214433660032228e+03,5.334117132004977975e+03,5.717019830349924632e+03,6.099922528694871289e+03,6.482825227039817946e+03,6.865727925384764603e+03,7.248630623729710351e+03,7.631533322074657008e+03,8.014436020419603665e+03,8.397338718764549412e+03,8.780241417109496979e+03,9.163144115454444545e+03,9.546046813799388474e+03,9.928949512144336040e+03,1.031185221048928179e+04,1.069475490883422754e+04,1.107765760717917510e+04,1.146056030552412085e+04,1.184346300386906842e+04,1.222636570221401416e+04,1.260926840055895991e+04,1.299217109890390748e+04,1.337507379724885141e+04,1.375797649559380079e+04,1.414087919393874836e+04,1.452378189228369229e+04,1.490668459062863985e+04,1.064844072489740938e+02,2.177012844851064528e+03,3.139834086661292531e+03,3.840397108043733624e+03,4.343740437533914701e+03,4.790096325297097792e+03,5.198631918835203578e+03,5.533073169969781702e+03,5.846331224155655946e+03,6.114398716051934571e+03,6.332735970373583768e+03,6.551073224695232057e+03,6.723777360807001969e+03,6.858856750831871977e+03,6.993936140856741076e+03,7.126671080103094027e+03,7.180605795163613038e+03,7.234540510224132049e+03,7.288475225284651060e+03,7.330332688693149976e+03,7.310042854937030825e+03,7.289753021180910764e+03,7.269463187424790704e+03,7.227839674861422282e+03,7.126447460158146896e+03,7.025055245454872420e+03,6.923663030751595215e+03,6.768242343665603585e+03,6.582862474792362264e+03,6.397482605919120033e+03,6.174084385743322855e+03,5.902776989249530743e+03,5.631469592755740450e+03,5.282353376076403947e+03,4.913702802181002880e+03,4.418750610815574873e+03,3.840149609836581021e+03,3.146626201403184950e+03,2.288539670252684573e+03,3.442934951360439300e+01,0
2.677635352092738685e+01,3.236713085806748609e+02,6.205662636404223349e+02,9.174612187001699795e+02,1.214356173759917283e+03,1.511251128819664700e+03,1.808146083879412345e+03,2.105041038939159534e+03,2.401935993998907179e+03,2.698830949058654824e+03,2.995725904118402013e+03,3.292620859178149658e+03,3.589515814237897303e+03,3.886410769297644947e+03,4.183305724357391227e+03,4.480200679417139327e+03,4.777095634476887426e+03,5.073990589536633706e+03,5.370885544596381806e+03,5.667780499656129905e+03,5.964675454715876185e+03,6.261570409775624285e+03,6.558465364835372384e+03,6.855360319895118664e+03,7.152255274954866763e+03,7.449150230014614863e+03,7.746045185074361143e+03,8.042940140134109242e+03,8.339835095193855523e+03,8.636730050253603622e+03,8.933625005313351721e+03,9.230519960373098002e+03,9.527414915432846101e+03,9.824309870492594200e+03,1.012120482555234048e+04,1.041809978061208858e+04,1.071499473567183668e+04,1.101188969073158478e+04,1.130878464579133288e+04,1.160567960085107916e+04,8.604597642365661159e+01,1.628186141219098772e+03,2.487049712165573965e+03,2.923750969908516709e+03,3.408424565017905934e+03,3.730275223220274256e+03,4.041655384389817755e+03,4.319084945021439125e+03,4.589665899540977080e+03,4.756119400420659986e+03,4.922572901300342892e+03,5.080423270750244228e+03,5.204936751271602589e+03,5.329450231792960039e+03,5.453963712314317490e+03,5.503560418940335694e+03,5.551687881366286092e+03,5.599815343792236490e+03,5.643844729278366685e+03,5.655801782347583867e+03,5.667758835416800139e+03,5.679715888486016411e+03,5.669454895887116436e+03,5.591340182047742019e+03,5.513225468208367602e+03,5.435110754368992275e+03,5.329586368057823165e+03,5.203057686894784638e+03,5.076529005731746111e+03,4.939130335404137440e+03,4.769914858780564828e+03,4.600699382156994034e+03,4.355884929260482750e+03,4.058039298943100221e+03,3.736724677546416842e+03,3.389387820542811824e+03,2.987925016852638691e+03,2.425444553628482026e+03,1.579586728515372442e+03,6.965640746128883620e+01,0
2.681288333473504082e+01,2.152856493557132467e+02,4.037584153766914596e+02,5.922311813976696158e+02,7.807039474186478856e+02,9.691767134396261554e+02,1.157649479460604198e+03,1.346122245481582468e+03,1.534595011502560737e+03,1.723067777523539007e+03,1.911540543544517277e+03,2.100013309565495547e+03,2.288486075586473362e+03,2.476958841607452086e+03,2.665431607628429902e+03,2.853904373649408171e+03,3.042377139670386441e+03,3.230849905691364711e+03,3.419322671712342981e+03,3.607795437733320796e+03,3.796268203754299975e+03,3.984740969775276881e+03,4.173213735796256515e+03,4.361686501817234785e+03,4.550159267838212145e+03,4.738632033859190415e+03,4.927104799880168684e+03,5.115577565901146954e+03,5.304050331922125224e+03,5.492523097943104403e+03,5.680995863964081764e+03,5.869468629985060034e+03,6.057941396006038303e+03,6.246414162027016573e+03,6.434886928047994843e+03,6.623359694068973113e+03,6.811832460089951383e+03,7.000305226110929652e+03,7.188777992131907922e+03,7.377250758152886192e+03,1.065939966903970344e+02,1.212246054499163165e+03,1.615074595263075707e+03,1.884255729974012411e+03,2.153436864684949796e+03,2.350395837211693106e+03,2.538587060874641338e+03,2.700640755939913106e+03,2.862694451005184419e+03,2.974234028060816854e+03,3.081984215596764443e+03,3.189734403132712032e+03,3.261217010278382077e+03,3.331127924786117092e+03,3.401038839293853016e+03,3.448042426574688307e+03,3.481272036654118892e+03,3.514501646733549023e+03,3.547731256812980064e+03,3.549262287946024117e+03,3.545329799691108292e+03,3.541397311436192467e+03,3.536955510496811712e+03,3.490747162794407814e+03,3.444538815092003460e+03,3.398330467389600017e+03,3.335103918048147534e+03,3.248192137499197088e+03,3.161280356950248006e+03,3.074368576401298014e+03,2.972144683857277869e+03,2.857051705027290154e+03,2.729883924891094011e+03,2.535988492900726669e+03,2.339208424122590259e+03,2.126194331469479039e+03,1.878012893320887997e+03,1.581067760769931510e+03,1.040903217929828088e+03,1.193576566340216232e+02,0
2.891302197486629666e+01,2.947979310620057163e+02,5.606828401491451359e+02,8.265677492362844987e+02,1.092452658323423975e+03,1.358337567410563679e+03,1.624222476497702701e+03,1.890107385584842405e+03,2.155992294671981654e+03,2.421877203759121130e+03,2.687762112846260607e+03,2.953647021933400083e+03,3.219531931020539105e+03,3.485416840107678581e+03,3.751301749194818058e+03,4.017186658281957534e+03,4.283071567369097465e+03,4.548956476456236487e+03,4.814841385543376418e+03,5.080726294630514531e+03,5.346611203717655371e+03,5.612496112804794393e+03,5.878381021891933415e+03,6.144265930979072436e+03,6.410150840066212368e+03,6.676035749153352299e+03,6.941920658240491321e+03,7.207805567327630342e+03,7.473690476414769364e+03,7.739575385501910205e+03,8.005460294589049226e+03,8.271345203676188248e+03,8.537230112763327270e+03,8.803115021850466292e+03,9.068999930937603494e+03,9.334884840024746154e+03,9.600769749111883357e+03,9.866654658199024198e+03,1.013253956728616322e+04,1.039842447637330224e+04,1.306328383660729564e+01,1.572514008093470011e+03,2.205277866764320606e+03,2.666062061561956398e+03,3.035409011535846275e+03,3.355271898154585415e+03,3.635302431580776101e+03,3.865619754729802025e+03,4.077687091628443795e+03,4.242424773309730881e+03,4.407162454991017512e+03,4.545839953528195110e+03,4.658439630313640919e+03,4.771039307099088546e+03,4.864276383024700408e+03,4.914589666763435162e+03,4.964902950502170825e+03,5.015216234240905578e+03,5.043059641768636538e+03,5.048989173693431439e+03,5.054918705618223612e+03,5.060848237543017603e+03,5.027256230706573660e+03,4.976950732435559075e+03,4.926645234164545400e+03,4.876339735893530815e+03,4.765065898721484700e+03,4.647074237536390683e+03,4.529082576351296666e+03,4.391268307853331862e+03,4.240991484401562047e+03,4.090714660949791323e+03,3.866344009916223968e+03,3.628004382754944800e+03,3.341768624067701694e+03,3.017221109272081776e+03,2.604938293466404048e+03,2.137056660447519789e+03,1.539052772307055420e+03,1.508508596845240390e+01,0
2.035573122529644507e+01,2.298875038005472859e+01,2.562176953481301922e+01,2.825478868957130274e+01,3.088780784432958981e+01,3.352082699908787333e+01,3.615384615384616041e+01,3.878686530860444748e+01,4.141988446336273455e+01,4.405290361812102162e+01,4.668592277287930870e+01,4.931894192763760287e+01,5.195196108239588284e+01,5.458498023715416281e+01,5.721799939191244988e+01,5.985101854667073695e+01,6.248403770142902403e+01,6.511705685618730399e+01,6.775007601094560528e+01,7.038309516570387814e+01,7.301611432046217942e+01,7.564913347522045228e+01,7.828215262997873936e+01,8.091517178473702643e+01,8.354819093949531350e+01,8.618121009425360057e+01,8.881422924901187343e+01,9.144724840377016051e+01,9.408026755852843337e+01,9.671328671328676307e+01,9.934630586804502173e+01,1.019793250228033230e+02,1.046123441775615959e+02,1.072453633323198972e+02,1.098783824870781558e+02,1.125114016418364855e+02,1.151444207965947442e+02,1.177774399513530454e+02,1.204104591061113183e+02,1.230434782608696054e+02,5.063791464451895763e+00,1.141046405438262035e+01,1.582478272753877135e+01,1.912318920094944374e+01,2.177033877408478801e+01,2.375728937813525121e+01,2.558060541549810551e+01,2.689036976598892892e+01,2.812824906860168994e+01,2.846531886499245445e+01,2.880238866138322962e+01,2.908713191046709312e+01,2.931091473193841068e+01,2.956050408506770566e+01,2.983800915753855776e+01,3.008149999967322330e+01,2.999534675768568093e+01,2.990919351569813855e+01,2.934245699264963747e+01,2.857626270262485590e+01,2.781981169322942549e+01,2.707503283727831089e+01,2.613529563447010773e+01,2.493543880445367122e+01,2.336871195476431140e+01,2.157267975099563984e+01,1.956974414321692990e+01,1.795629246922589317e+01,1.551472376458618463e+01,1.204565934890645806e+01,8.436566185603082246e+00,5.642354343510099568e+00,2.530569778781129209e+00,3.974566985023817445e+00,5.520066064920247761e+00,6.430251091781103767e+00,6.103192349752641022e+00,5.535968709331396731e+00,3.812905128260109855e+00,4.152699254518660288e-02,0
1.857707509881422681e+01,2.166920036485253576e+01,2.476132563089084471e+01,2.785345089692916076e+01,3.094557616296746261e+01,3.403770142900577866e+01,3.712982669504408761e+01,4.022195196108239656e+01,4.331407722712071262e+01,4.640620249315900736e+01,4.949832775919732342e+01,5.259045302523563237e+01,5.568257829127394842e+01,5.877470355731225737e+01,6.186682882335056632e+01,6.495895408938886817e+01,6.805107935542719133e+01,7.114320462146548607e+01,7.423532988750380923e+01,7.732745515354210397e+01,8.041958041958042713e+01,8.351170568561872187e+01,8.660383095165704503e+01,8.969595621769533977e+01,9.278808148373366294e+01,9.588020674977200031e+01,9.897233201581028084e+01,1.020644572818486040e+02,1.051565825478868987e+02,1.082487078139252219e+02,1.113408330799635166e+02,1.144329583460018398e+02,1.175250836120401203e+02,1.206172088780784577e+02,1.237093341441167667e+02,1.268014594101550756e+02,1.298935846761933703e+02,1.329857099422316935e+02,1.360778352082699882e+02,1.391699604743083114e+02,1.805602212866972422e+00,5.643972470525133289e+00,1.014246806211585117e+01,1.450189326358838215e+01,1.686823052810945001e+01,1.914000034088092406e+01,2.093891992949912151e+01,2.235274136980248016e+01,2.349006194685887650e+01,2.424269223854339828e+01,2.482045747318176154e+01,2.521186573470558301e+01,2.540676164781833890e+01,2.549335639594308844e+01,2.500689184233489115e+01,2.440888005775185121e+01,2.356567483149765607e+01,2.222381303196996072e+01,2.049131056065566270e+01,1.818063609478032916e+01,1.538362052164447569e+01,1.142764981303789185e+01,7.495166666973211100e+00,4.373119084181309901e+00,2.380472581903526397e+00,2.919100712166231126e+00,4.464544811270203972e+00,6.456305703888062020e+00,1.079788675826102562e+01,1.199418633100528986e+01,1.359494998883679351e+01,1.452065012264437627e+01,1.585768758742957552e+01,1.609500570975530565e+01,1.651055691694108063e+01,1.696884007571956587e+01,1.740991746071973267e+01,1.785078940364493505e+01,1.742623660578025735e+01,1.699654775604145129e+01,0
4.312955861342960162e+01,1.279521305824035551e+02,2.127747025513775156e+02,2.975972745203515046e+02,3.824198464893254368e+02,4.672424184582994258e+02,5.520649904272734148e+02,6.368875623962472901e+02,7.217101343652212790e+02,8.065327063341952680e+02,8.913552783031692570e+02,9.761778502721432460e+02,1.061000422241117121e+03,1.145822994210091110e+03,1.230645566179065099e+03,1.315468138148039088e+03,1.400290710117013077e+03,1.485113282085987066e+03,1.569935854054961055e+03,1.654758426023935044e+03,1.739580997992909033e+03,1.824403569961882795e+03,1.909226141930856784e+03,1.994048713899830773e+03,2.078871285868804534e+03,2.163693857837778523e+03,2.248516429806752512e+03,2.333339001775726501e+03,2.418161573744700490e+03,2.502984145713674479e+03,2.587806717682648468e+03,2.672629289651622457e+03,2.757451861620596446e+03,2.842274433589570435e+03,2.927097005558544424e+03,3.011919577527518413e+03,3.096742149496492402e+03,3.181564721465466391e+03,3.266387293434440380e+03,3.351209865403414369e+03,1.464103980793879600e+00,-1.403535073353904181e+02,-1.681165040631566114e+02,-1.636705768672206887e+02,-1.070275483497888871e+02,-1.027495865745422066e+02,-2.122825750108089267e+02,-3.000549460568878999e+02,-3.719814706524966255e+02,-4.344949844511825745e+02,-4.837332105752288953e+02,-5.283695168932699744e+02,-5.731569396946462120e+02,-6.057158073058303671e+02,-6.338817635461373357e+02,-6.608754768351993789e+02,-6.852004012731729290e+02,-7.095253257111464791e+02,-7.205645575309018795e+02,-7.267321607125069249e+02,-7.328997638941118566e+02,-7.331288801833256912e+02,-7.259018962632038665e+02,-7.186749123430819282e+02,-7.100631818497107588e+02,-6.939023820848784680e+02,-6.777415823200461773e+02,-6.615807825552138866e+02,-6.466681616783969275e+02,-6.325321442056082333e+02,-6.183961267328194253e+02,-6.042601092600306174e+02,-5.893088863755855300e+02,-5.742287362189240412e+02,-5.591485860622625523e+02,-5.440684359056010635e+02,-5.226296893395111738e+02,-5.009771072044126186e+02,-4.793245250693140633e+02,-4.576719429342155081e+02,0
6.293706293706316046e+01,1.509772279003050244e+02,2.390173928635468883e+02,3.270575578267888091e+02,4.150977227900306730e+02,5.031378877532724800e+02,5.911780527165144576e+02,6.792182176797563216e+02,7.672583826429981855e+02,8.552985476062400494e+02,9.433387125694820270e+02,1.031378877532723891e+03,1.119419042495965641e+03,1.207459207459207391e+03,1.295499372422449596e+03,1.383539537385691119e+03,1.471579702348933097e+03,1.559619867312175302e+03,1.647660032275417052e+03,1.735700197238658802e+03,1.823740362201900780e+03,1.911780527165142757e+03,1.999820692128384508e+03,2.087860857091626258e+03,2.175901022054868463e+03,2.263941187018110213e+03,2.351981351981351963e+03,2.440021516944594168e+03,2.528061681907835919e+03,2.616101846871077669e+03,2.704142011834319419e+03,2.792182176797561624e+03,2.880222341760803374e+03,2.968262506724045124e+03,3.056302671687287784e+03,3.144342836650529080e+03,3.232383001613770830e+03,3.320423166577012580e+03,3.408463331540254785e+03,3.496503496503496535e+03,1.765622675197146236e+02,2.385653558116736974e+02,2.624546961494590960e+02,2.572962225990050342e+02,2.051504278591023933e+02,6.538976571709835639e+01,4.180979822141850946e+02,6.400108762415749197e+02,7.872053342184279927e+02,9.040458722946448233e+02,9.983418873638046307e+02,1.088079238572877102e+03,1.151542783018154296e+03,1.215006327463431262e+03,1.263835223696107960e+03,1.301907912055211909e+03,1.339980600414316086e+03,1.368549971577795077e+03,1.386766792945189309e+03,1.404983614312583541e+03,1.423200435679977772e+03,1.421769250006879702e+03,1.420012631504953106e+03,1.418256013003027192e+03,1.411666218396987688e+03,1.390616189593276431e+03,1.369566160789565402e+03,1.348516131985853917e+03,1.309693902697176554e+03,1.265123252766461292e+03,1.220552602835746029e+03,1.162028162781027504e+03,1.100371949381770492e+03,1.026620065695353105e+03,9.370813447327363974e+02,8.296797685402434581e+02,6.897700090416956300e+02,5.144203968426558049e+02,2.931133378351051988e+02,1.938848385656899893e+02,0
9.090909090909100598e+01,1.775147928994083486e+02,2.641204948897257054e+02,3.507261968800430623e+02,4.373318988703604191e+02,5.239376008606777759e+02,6.105433028509951328e+02,6.971490048413124896e+02,7.837547068316298464e+02,8.703604088219472033e+02,9.569661108122645601e+02,1.043571812802581917e+03,1.130177514792899274e+03,1.216783216783216631e+03,1.303388918773533987e+03,1.389994620763851117e+03,1.476600322754168701e+03,1.563206024744486058e+03,1.649811726734803415e+03,1.736417428725120772e+03,1.823023130715437901e+03,1.909628832705755713e+03,1.996234534696072842e+03,2.082840236686390199e+03,2.169445938676708010e+03,2.256051640667024913e+03,2.342657342657342269e+03,2.429263044647660081e+03,2.515868746637976983e+03,2.602474448628294340e+03,2.689080150618612151e+03,2.775685852608929054e+03,2.862291554599246410e+03,2.948897256589564222e+03,3.035502958579881124e+03,3.122108660570198481e+03,3.208714362560515838e+03,3.295320064550833195e+03,3.381925766541150551e+03,3.468531468531467908e+03,1.797388781431336611e+02,2.302349553065594989e+02,2.423717853341424018e+02,2.448052602062425080e+02,1.982125484989648498e+02,2.414847836288163663e+01,3.478749155917729468e+02,5.354515983198468803e+02,6.821749854073913184e+02,8.075742179261001183e+02,9.095096801725279647e+02,9.960429913785068265e+02,1.057683733671374512e+03,1.112155416117265304e+03,1.165097848933180103e+03,1.216052257230125406e+03,1.267006665527070936e+03,1.300109587630046008e+03,1.331903400745463159e+03,1.363485287216875122e+03,1.386749052911082572e+03,1.410012818605290249e+03,1.433276584299497699e+03,1.420149817449326747e+03,1.401861272933286500e+03,1.383572728417246026e+03,1.365284183901205552e+03,1.349054055600700849e+03,1.333805924026873754e+03,1.318557792453046886e+03,1.301199986592785763e+03,1.281955883723478337e+03,1.262711780854170911e+03,1.176491994094286611e+03,1.080186465283898769e+03,1.002942413560253954e+03,9.256983618366093651e+02,8.246792487381707133e+02,5.635857187002877708e+02,2.162401428358878093e+02,0
3.288592437346633233e+02,1.446788456243464452e+03,2.564717668752265581e+03,3.682646881261066483e+03,4.800576093769867839e+03,5.918505306278669195e+03,7.036434518787469642e+03,8.154363731296270998e+03,9.272292943805072355e+03,1.039022215631387371e+04,1.150815136882267689e+04,1.262608058133147642e+04,1.374400979384027596e+04,1.486193900634907550e+04,1.597986821885788049e+04,1.709779743136668185e+04,1.821572664387548139e+04,1.933365585638428092e+04,2.045158506889308410e+04,2.156951428140188364e+04,2.268744349391068681e+04,2.380537270641948635e+04,2.492330191892828952e+04,2.604123113143708906e+04,2.715916034394588860e+04,2.827708955645469177e+04,2.939501876896349131e+04,3.051294798147229085e+04,3.163087719398109039e+04,3.274880640648989720e+04,3.386673561899870401e+04,3.498466483150749991e+04,3.610259404401629581e+04,3.722052325652511354e+04,3.833845246903390216e+04,3.945638168154269806e+04,4.057431089405150851e+04,4.169224010656030441e+04,4.281016931906910031e+04,4.392809853157791076e+04,1.722496960742391821e+02,1.913177015789943653e+03,3.358493398274411447e+03,4.728758059041645538e+03,5.952466708095545073e+03,6.983981305716863972e+03,7.915992207970019081e+03,8.800148137173962823e+03,9.601912324216626075e+03,1.029828786754391149e+04,1.092949173933039128e+04,1.150693138107350933e+04,1.200972478087126365e+04,1.247092659244313290e+04,1.290969592365214339e+04,1.325833097203895159e+04,1.358324114178511081e+04,1.384083240056575960e+04,1.407991516345533273e+04,1.426032966299725558e+04,1.440597174606504996e+04,1.451050793330450324e+04,1.455246034484473239e+04,1.458021958031953363e+04,1.453581018860149925e+04,1.449140079688346486e+04,1.435937768252023125e+04,1.422093348284113563e+04,1.401924986382634052e+04,1.377946915489471940e+04,1.349250534885080924e+04,1.315118049627911387e+04,1.277384720721983649e+04,1.236433615898196877e+04,1.188310239946213915e+04,1.135226414963189927e+04,1.074641925095635088e+04,1.009238985762646371e+04,9.372636023868208213e+03,8.550401468884792848e+03,0
